158,357
715,807
253,491
104,290
807,867
987,994
355,843
507,627
790,929
497,697
116,277
525,696
314,827
138,457
574,929
122,535
89,695
834,993
793,967
48,554
350,707
38,812
335,841
100,129
272,332
680,862
216,724
38,991
82,630
95,561
60,492
543,715
464,995
615,965
688,737
67,972
317,521
130,772
115,853
395,974
340,426
82,453
145,220
315,404
233,844
156,616
286,649
338,466
72,369
137,374
167,787
5,545
693,913
448,814
520,912
130,602
270,612
324,738
476,771
275,626
550,859
848,957
475,555
227,810
763,836
138,554
479,778
23,386
103,401
353,534
63,871
82,798
337,556
350,847
398,820
458,533
170,338
227,282
117,273
310,418
711,911
130,419
253,584
564,765
294,932
203,548
29,124
5,881
755,981
421,645
543,947
22,89
643,901
548,982
727,917
514,674
470,740
237,826
66,724
528,793
43,573
245,409
319,516
729,898
363,753
291,867
526,890
29,326
80,899
631,967
322,413
474,881
261,541
574,814
21,421
418,585
727,968
273,419
277,579
699,850
128,721
96,865
953,979
200,486
84,178
106,232
59,174
424,746
10,963
725,920
145,973
488,920
325,706
602,973
533,995
458,542
274,416
337,551
197,475
334,750
65,146
635,807
641,781
181,564
542,704
223,269
278,518
339,750
599,987
295,713
25,961
190,928
20,989
621,969
742,921
22,220
291,459
28,364
377,764
693,947
509,643
525,825
466,793
506,972
21,607
293,848
168,664
85,302
2,373
652,727
323,793
904,968
7,751
72,254
369,447
53,185
653,971
280,400
131,719
216,560
218,357
228,586
60,851
3,938
33,234
88,473
664,849
59,117
472,550
880,979
383,631
10,554
905,922
444,499
482,517
616,979
53,398
515,689
787,794
152,252
84,773
242,961
346,976
47,154
247,975
158,344
407,564
15,255
461,710
253,951
210,720
508,816
211,476
184,945
103,826
584,900
608,982
213,446
177,555
904,916
328,849
164,402
123,649
806,828
597,884
419,824
137,604
10,202
115,636
676,916
211,395
637,925
478,524
599,943
230,641
281,476
322,729
492,775
297,319
108,244
76,550
37,352
185,384
2,203
571,622
89,524
500,522
299,577
65,768
200,659
336,365
589,855
441,875
640,809
45,928
159,483
100,434
905,983
413,938
56,147
71,287
223,759
463,714
856,943
21,836
157,264
465,529
505,936
167,551
41,619
441,470
100,869
447,818
39,437
28,268
91,545
735,829
179,266
500,702
86,476
214,625
292,584
226,732
511,823
107,561
516,611
237,637
616,886
89,603
29,152
245,954
156,914
437,699
477,544
87,522
131,397
316,767
916,940
167,453
254,866
463,526
342,819
525,604
702,895
231,979
556,881
18,831
650,882
54,412
90,193
379,613
22,623
851,937
290,981
120,802
322,766
623,888
93,399
80,595
711,768
700,777
520,702
829,886
280,412
857,940
355,477
278,457
586,974
431,686
217,535
764,791
229,464
421,588
87,202
984,999
77,905
346,451
867,952
68,138
73,672
391,654
509,520
398,605
251,255
736,963
450,669
124,211
375,610
454,488
357,796
181,720
379,499
310,548
763,982
369,381
137,945
508,516
547,956
277,989
562,772
382,424
147,644
75,615
647,961
101,679
310,390
320,881
314,321
241,548
329,756
158,472
299,677
556,861
208,854
135,949
575,823
417,825
21,893
238,239
299,696
251,710
37,980
485,596
189,562
101,687
185,381
432,434
874,878
575,681
95,936
650,888
43,969
370,946
414,576
411,528
354,771
141,431
368,840
340,427
297,516
149,941
210,481
33,403
418,678
526,919
269,435
712,927
119,951
201,660
141,591
524,556
265,363
292,826
185,847
68,220
182,509
41,662
238,748
17,890
551,906
210,389
63,579
612,774
629,988
181,770
349,518
143,159
677,951
516,615
33,366
780,947
376,385
333,708
108,851
219,719
362,569
26,332
46,622
92,216
20,285
225,334
800,870
242,732
9,158
190,941
379,883
197,371
691,863
861,918
505,568
465,695
170,744
212,915
713,926
455,584
133,320
140,866
679,754
588,631
145,977
146,715
840,873
718,931
76,755
502,772
275,354
40,579
468,725
91,424
427,440
12,603
47,793
723,961
54,567
909,963
63,199
200,741
67,328
188,292
150,870
230,946
88,596
73,438
577,785
511,533
232,539
438,919
721,851
415,842
527,985
340,936
780,996
31,900
608,745
105,343
155,584
238,503
144,629
538,732
58,189
705,901
779,886
224,978
141,211
87,344
357,654
544,913
205,414
291,506
319,540
893,896
863,963
875,896
673,923
474,543
36,827
113,285
509,728
99,780
67,354
508,985
112,759
741,955
568,854
472,572
810,868
229,239
647,925
291,475
61,103
463,500
228,893
88,126
856,978
343,822
476,545
108,427
29,820
358,707
150,349
496,819
87,720
111,183
85,214
475,525
437,768
140,534
276,775
312,991
385,928
676,917
42,892
785,913
848,940
147,891
97,350
228,993
271,701
40,979
296,420
77,158
305,592
42,161
40,353
370,759
615,860
386,803
18,289
796,851
23,955
393,724
33,462
861,865
649,728
706,969
581,944
521,614
199,936
579,818
79,170
283,584
124,395
217,854
14,846
267,554
112,382
296,522
305,815
163,426
33,888
583,890
470,509
267,399
235,894
241,295
417,997
259,517
32,632
223,409
56,161
18,733
243,857
12,940
670,818
30,845
94,189
479,688
379,555
726,963
518,819
108,289
474,519
242,598
439,918
226,965
404,874
529,851
694,975
698,701
479,851
115,223
485,649
342,680
694,934
295,398
231,429
416,637
579,983
365,974
845,909
258,470
30,656
487,745
108,239
357,415
8,367
542,571
44,393
241,807
385,923
15,71
232,959
384,972
210,395
186,438
334,676
422,763
48,236
267,439
543,952
617,767
163,694
295,868
366,570
114,607
74,786
158,171
11,664
303,880
571,754
682,710
430,979
621,897
450,712
791,878
341,885
255,994
366,649
696,788
446,758
472,705
38,122
255,349
369,923
134,383
188,225
674,936
266,281
309,572
48,439
695,762
332,864
874,962
45,998
230,970
217,937
195,795
780,995
398,509
326,563
250,460
17,493
100,329
280,750
802,813
387,828
847,919
310,413
10,574
458,763
79,187
769,896
253,399
34,198
337,487
84,257
853,949
677,840
288,586
370,709
155,686
35,668
230,466
589,787
282,744
337,507
433,527
640,690
282,594
332,477
400,446
128,171
369,688
185,552
580,816
376,961
819,943
88,395
684,718
421,503
433,705
386,579
12,861
162,994
171,596
54,208
590,618
292,935
415,567
561,752
113,806
41,539
453,558
259,947
487,903
662,768
315,981
572,723
709,742
41,394
48,898
629,938
381,934
123,825
126,168
52,116
809,866
176,403
380,994
283,313
692,951
121,769
532,859
272,520
797,982
45,337
467,724
71,406
132,999
752,785
247,678
699,832
562,989
174,629
68,508
4,853
60,594
713,973
190,901
336,354
54,164
478,829
146,409
58,758
128,682
779,858
473,488
521,579
173,738
422,949
585,774
588,602
831,939
216,475
447,789
537,858
13,945
146,572
40,1000
395,773
161,180
709,996
278,315
590,814
126,938
675,797
565,608
657,966
217,588
678,800
211,888
72,787
19,467
409,913
122,665
87,795
94,670
8,247
82,529
190,354
177,420
114,974
353,640
391,630
612,971
158,733
598,995
153,530
108,548
750,919
428,790
566,719
438,472
504,848
10,165
505,660
190,644
206,646
46,843
402,564
251,927
288,784
768,942
858,990
647,987
181,851
11,359
285,362
255,978
477,581
99,458
279,630
79,230
176,529
361,454
489,935
2,308
152,693
331,441
322,994
22,925
135,188
115,472
178,839
206,984
488,826
187,427
385,727
133,374
217,795
51,960
327,979
599,630
198,709
226,607
47,80
476,537
413,421
81,230
49,448
45,437
353,766
334,731
819,874
574,791
284,1000
359,519
369,458
246,759
85,995
368,980
120,571
19,410
569,755
100,389
755,801
214,777
356,492
46,380
362,771
210,309
921,944
642,953
257,938
123,577
14,507
755,984
276,884
652,874
376,843
554,851
534,571
14,919
368,731
712,828
692,733
377,875
893,972
44,863
352,742
295,533
4,884
604,874
197,493
9,740
441,829
685,949
131,670
131,585
460,524
38,651
441,531
666,945
98,915
106,221
537,683
20,265
274,422
106,979
409,656
471,649
644,776
137,231
42,254
262,655
49,435
353,838
23,841
101,676
3,222
197,604
240,435
250,295
359,961
434,992
706,714
640,988
390,874
308,589
61,584
44,536
127,819
742,817
674,817
32,278
87,707
568,775
610,855
322,728
146,881
259,505
465,921
190,710
835,975
418,451
856,980
1,508
161,574
265,772
82,400
57,86
532,648
199,873
390,395
543,732
497,973
642,796
386,740
572,751
25,600
373,488
286,359
612,844
68,970
506,591
80,238
445,493
26,626
200,851
505,613
416,1000
96,852
794,844
179,626
101,839
497,861
21,990
4,387
201,621
301,644
565,842
238,706
133,202
488,923
943,990
786,986
785,944
436,529
24,310
371,773
438,956
607,629
271,750
846,942
286,531
175,533
231,496
12,707
145,469
465,967
171,502
736,982
244,551
178,294
187,351
470,803
185,234
206,462
44,873
857,965
132,151
410,789
507,799
496,562
636,843
235,956
431,809
507,791
403,645
275,942
227,952
56,406
657,959
419,639
404,407
372,718
298,425
188,788
815,882
281,394
92,503
816,932
17,338
403,967
588,909
823,983
368,586
483,645
365,400
494,508
829,834
514,875
379,983
230,889
252,533
151,329
5,249
82,329
832,976
772,847
37,614
784,993
236,831
215,405
61,204
159,590
462,530
449,540
76,656
173,214
193,317
561,761
209,437
731,763
50,136
812,853
707,860
293,462
653,920
252,784
78,238
478,866
782,989
17,85
240,293
507,844
423,760
393,835
34,80
53,660
297,802
4,22
625,800
396,1000
411,434
35,620
123,506
555,953
74,961
414,585
531,606
9,132
112,391
63,106
123,505
238,780
582,943
624,881
839,907
663,692
20,189
190,712
270,682
308,760
354,913
323,402
301,777
518,556
502,968
826,947
356,445
499,877
137,813
145,475
229,590
289,521
496,824
330,778
49,451
114,431
50,341
666,928
258,928
396,928
204,316
64,372
587,624
707,759
364,541
589,802
179,559
142,705
334,393
499,753
668,743
735,761
161,791
246,314
104,926
288,952
539,866
693,787
102,656
54,790
511,564
456,567
99,882
211,699
225,435
193,536
222,385
569,817
302,742
437,875
116,300
260,686
227,353
183,915
46,452
679,907
219,245
471,875
592,602
380,399
111,516
232,729
305,948
212,590
191,327
67,122
14,486
645,683
383,625
377,538
621,874
281,843
828,848
52,651
485,812
421,501
703,999
366,976
711,716
440,587
335,553
123,590
473,575
523,537
127,753
481,554
325,538
199,879
156,689
271,360
52,198
126,689
605,810
142,824
436,524
163,387
441,455
334,635
688,874
274,716
782,873
199,732
520,861
38,674
610,700
78,453
85,988
739,888
62,722
21,843
276,838
489,661
366,809
512,558
482,799
68,303
489,584
154,839
46,192
219,814
475,621
348,968
110,318
120,955
633,799
13,128
18,819
335,816
287,648
614,919
699,807
215,523
183,198
245,386
164,674
254,392
242,846
85,471
586,993
46,965
401,613
130,192
298,506
372,697
335,538
174,343
206,296
328,477
205,905
4,207
436,923
583,687
397,408
236,560
659,831
216,383
284,699
343,972
492,691
369,950
527,767
394,620
477,545
384,483
263,384
127,244
173,287
71,354
112,955
653,785
418,524
236,511
808,947
403,771
423,732
640,984
34,581
178,919
579,700
792,810
438,562
71,955
524,692
321,744
130,628
268,527
83,700
336,919
126,959
335,478
288,554
623,965
80,495
93,147
99,771
959,986
247,579
386,523
200,353
22,982
311,965
604,670
555,782
820,958
313,581
27,961
499,854
306,368
96,402
437,531
555,722
312,446
711,769
53,110
98,695
302,334
518,944
13,45
193,462
170,374
663,672
28,359
268,540
113,584
106,589
193,669
402,724
171,268
537,705
186,678
470,987
240,426
885,989
199,599
389,437
51,272
368,687
576,912
103,675
33,463
66,991
291,936
504,922
752,875
283,302
457,819
18,135
410,643
563,842
307,617
277,777
237,914
115,875
494,755
77,730
366,897
12,346
163,808
315,454
55,355
288,701
451,611
297,543
712,945
35,326
6,812
127,774
123,650
579,749
834,894
345,609
360,805
898,959
398,698
640,712
658,873
146,388
44,955
180,325
621,730
463,620
669,859
37,595
201,411
281,609
305,879
154,316
72,612
307,576
358,626
405,864
255,605
464,767
95,209
547,721
34,821
665,712
467,683
769,966
170,311
458,941
444,449
53,622
244,901
521,628
64,590
378,677
514,951
541,942
180,374
490,977
528,927
28,856
59,790
194,805
45,506
692,801
473,532
125,351
583,762
597,934
287,424
874,953
542,922
549,756
21,914
171,772
55,261
569,895
264,759
92,810
422,665
237,623
100,839
338,710
631,675
180,501
873,985
310,809
343,412
670,848
161,843
472,523
299,890
398,695
300,980
98,322
756,981
3,390
600,695
57,813
56,314
31,964
138,631
319,539
212,453
20,851
196,872
586,665
216,525
588,863
891,957
101,235
684,858
260,303
838,839
604,927
